Tamaño de la matriz,Número de iteraciones,Tiempos LU,Errores LU,Tiempos JMat,Errores JMat,Tiempos GSMat,Errores GSMat,Tiempos JSum,Errores JSum,Tiempos GSSum,Errores GSSum
500,50,0.009292,7.71021e-20,0.068917,201.165,0.061248,1.35043e-05,0.014318,201.165,0.015003,7.42e-20
500,50,0.008698,7.74433e-20,0.066468,156.462,0.062818,1.05012e-05,0.015624,156.462,0.01555,7.376e-20
500,50,0.00857,7.01499e-19,0.062405,111.758,0.058291,7.12755e-06,0.016047,111.758,0.013063,6.52882e-19
500,50,0.008444,6.96473e-19,0.06177,134.109,0.058624,8.56672e-06,0.014854,134.109,0.014743,6.61545e-19
500,50,0.008447,2.41712e-19,0.064714,156.462,0.060628,1.0615e-05,0.014222,156.462,0.013269,2.20795e-19
500,50,0.010074,1.55612e-19,0.070102,178.813,0.064198,1.17001e-05,0.015078,178.813,0.014028,1.4088e-19
500,50,0.008435,0,0.066059,22.3517,0.060035,9.16133e-06,0.013727,22.3517,0.014233,1.72811e-32
500,50,0.008705,0,0.063982,134.11,0.062766,9.14596e-06,0.014314,134.11,0.013725,1.04873e-31
500,50,0.008899,7.51082e-20,0.062267,67.055,0.064468,2.69083e-05,0.014905,67.055,0.014958,7.28338e-20
500,50,0.008081,4.02917e-19,0.059161,0.000449108,0.056299,6.59669e-06,0.014044,0.000449108,0.012847,3.61976e-19
500,50,0.00829,3.99957e-19,0.061885,156.461,0.061301,9.94504e-06,0.014631,156.461,0.013488,3.6631e-19
500,50,0.009063,6.91777e-19,0.059293,0.000809552,0.059679,1.18187e-05,0.013887,0.000809552,0.012892,6.65214e-19
500,50,0.007722,5.42715e-19,0.060825,134.109,0.057408,8.61694e-06,0.013518,134.109,0.012685,4.93028e-19
500,50,0.007778,0,0.058656,178.814,0.059004,1.17424e-05,0.013407,178.814,0.013546,1.37466e-31
500,50,0.00764,3.96802e-19,0.059253,67.0546,0.056781,2.61716e-05,0.013705,67.0546,0.012818,3.76723e-19
500,50,0.00795,6.34585e-19,0.067107,178.813,0.063791,1.17859e-05,0.015062,178.813,0.01548,6.1457e-19
500,50,0.008253,4.88361e-19,0.065699,67.0545,0.061574,2.78908e-05,0.014586,67.0545,0.012809,4.15858e-19
500,50,0.007606,5.07327e-19,0.058965,156.461,0.056803,9.84204e-06,0.013651,156.461,0.012974,5.01649e-19
500,50,0.010297,2.33542e-19,0.064465,201.165,0.060532,1.3107e-05,0.01395,201.165,0.012658,2.09003e-19
500,50,0.011351,3.04098e-19,0.097206,178.813,0.075472,1.21567e-05,0.018811,178.813,0.023552,3.0017e-19
500,50,0.013036,6.22854e-19,0.098359,67.0544,0.07534,2.7133e-05,0.01718,67.0544,0.01595,5.73796e-19
500,50,0.009478,7.59277e-20,0.06645,201.165,0.059389,1.32038e-05,0.014643,201.165,0.015814,7.42073e-20
500,50,0.010262,3.01972e-19,0.067061,67.0547,0.066693,2.74753e-05,0.016237,67.0547,0.015552,2.94358e-19
500,50,0.008612,3.09926e-19,0.073542,67.0547,0.0654,2.7122e-05,0.014482,67.0547,0.014317,2.95152e-19
500,50,0.008214,6.03829e-19,0.064808,22.351,0.064724,8.96202e-06,0.016042,22.351,0.013648,5.48511e-19
500,50,0.00846,7.41988e-20,0.064342,44.7033,0.061743,1.75613e-05,0.015658,44.7033,0.016907,7.14439e-20
500,50,0.009814,6.07676e-19,0.068864,22.351,0.059566,9.25213e-06,0.01488,22.351,0.015392,5.98598e-19
500,75,0.007484,2.90965e-19,0.066113,156.43,0.069545,1.03711e-05,0.025564,156.43,0.02122,2.89209e-19
500,75,0.009268,2.22691e-19,0.068489,0.000269054,0.061275,3.97895e-06,0.0226,0.000269054,0.024389,2.17012e-19
500,75,0.009724,1.58384e-19,0.073439,134.083,0.064304,8.91619e-06,0.022269,134.083,0.020388,1.49414e-19
500,75,0.009414,4.05006e-19,0.068779,0.000448163,0.06769,6.59865e-06,0.023109,0.000448163,0.024459,3.80845e-19
500,75,0.008617,4.08168e-19,0.06686,156.43,0.067195,1.0276e-05,0.025135,156.43,0.026332,3.56817e-19
500,75,0.012618,1.57705e-19,0.083678,44.6943,0.068304,1.83375e-05,0.022089,44.6943,0.020225,1.46032e-19
500,75,0.00776,2.28001e-19,0.0619,22.3469,0.057368,8.66693e-06,0.024746,22.3469,0.021206,2.13546e-19
500,75,0.008414,2.28479e-19,0.070672,178.777,0.058598,1.11386e-05,0.020482,178.777,0.019798,2.08955e-19
500,75,0.007518,1.59746e-19,0.060074,0.000179458,0.062791,1.52985e-05,0.021027,0.000179458,0.020152,1.50805e-19
500,75,0.007966,7.03656e-19,0.069399,134.082,0.082311,9.22591e-06,0.022027,134.082,0.024396,6.73957e-19
500,75,0.007408,5.08649e-19,0.066313,156.43,0.068118,1.08307e-05,0.024156,156.43,0.021598,4.82401e-19
500,75,0.008543,4.89699e-19,0.06921,111.736,0.064638,7.08466e-06,0.023253,111.736,0.022867,4.27523e-19
500,75,0.008475,6.94195e-19,0.066162,44.6935,0.065165,1.81015e-05,0.023314,44.6935,0.021743,6.52037e-19
500,75,0.007436,7.5305e-19,0.062613,0.000807711,0.088613,1.19574e-05,0.033108,0.000807711,0.022107,6.55128e-19
500,75,0.008545,6.03316e-19,0.068679,201.124,0.060526,1.29461e-05,0.02085,201.124,0.020329,5.69801e-19
500,75,0.00888,0,0.069719,201.125,0.058704,1.30156e-05,0.022607,201.125,0.020438,3.74079e-48
500,75,0.008554,7.11701e-19,0.080285,111.735,0.084766,7.51413e-06,0.027022,111.735,0.028294,6.47053e-19
500,75,0.008467,0,0.071771,89.3888,0.074006,5.54588e-06,0.027223,89.3888,0.025059,1.28048e-48
500,75,0.007906,5.12751e-19,0.066813,67.041,0.065201,2.73778e-05,0.022688,67.041,0.021357,4.89277e-19
500,75,0.008253,1.52263e-19,0.065794,111.736,0.062903,7.13127e-06,0.022145,111.736,0.023218,1.40436e-19
500,75,0.008959,6.45375e-19,0.065235,67.041,0.062558,2.54308e-05,0.020737,67.041,0.019574,5.81358e-19
500,75,0.007794,3.80513e-19,0.05973,134.083,0.058754,8.62294e-06,0.021156,134.083,0.019721,3.56479e-19
500,75,0.007259,0,0.059679,134.083,0.057211,8.93438e-06,0.020939,134.083,0.019139,3.14758e-48
500,75,0.00746,2.29707e-19,0.060764,0.000269593,0.056929,3.95349e-06,0.020227,0.000269593,0.019019,2.08143e-19
500,75,0.007805,6.05092e-19,0.058435,0.00071768,0.055044,1.0642e-05,0.02005,0.00071768,0.019317,5.50683e-19
500,75,0.007591,5.12807e-19,0.059951,0.000628261,0.056826,9.32901e-06,0.02048,0.000628261,0.019827,4.8782e-19
500,75,0.007485,5.2857e-19,0.05927,22.3466,0.055908,9.02893e-06,0.021472,22.3466,0.018864,4.92458e-19
500,75,0.007733,2.36302e-19,0.06097,44.6941,0.056209,1.7935e-05,0.019607,44.6941,0.019647,2.04007e-19
500,75,0.007576,6.9602e-19,0.059436,89.388,0.056682,5.92476e-06,0.019596,89.388,0.018786,6.36942e-19
500,75,0.007516,6.82791e-19,0.060863,44.6936,0.058006,1.75617e-05,0.020485,44.6936,0.018796,6.46947e-19
500,75,0.010484,6.74944e-19,0.059386,111.735,0.056425,7.49902e-06,0.020417,111.735,0.019422,6.70174e-19
500,75,0.007711,7.44002e-19,0.066931,178.777,0.064765,1.11341e-05,0.023506,178.777,0.023671,6.60295e-19
500,75,0.008928,3.94845e-19,0.063408,178.777,0.060006,1.19355e-05,0.024689,178.777,0.021864,3.57701e-19
500,75,0.007683,1.57764e-19,0.085456,89.3887,0.067959,5.91849e-06,0.023143,89.3887,0.02273,1.47872e-19
500,75,0.008595,2.99371e-19,0.070139,44.6941,0.065749,1.79388e-05,0.031975,44.6941,0.029277,2.97471e-19
500,75,0.008484,2.38731e-19,0.070407,44.6942,0.072563,1.76857e-05,0.032212,44.6942,0.019706,2.06947e-19
500,75,0.009997,1.50565e-19,0.074177,22.347,0.071011,8.94459e-06,0.026171,22.347,0.021929,1.42375e-19
500,75,0.008586,7.03231e-19,0.070543,0.000806637,0.068625,1.18918e-05,0.027079,0.000806637,0.025499,6.3585e-19
500,75,0.009689,1.43033e-19,0.070168,111.736,0.066472,7.44371e-06,0.026424,111.736,0.020953,1.4003e-19
500,75,0.008716,3.85801e-19,0.065188,134.083,0.05937,8.94579e-06,0.021671,134.083,0.020729,3.5438e-19
500,75,0.010428,6.11142e-19,0.068399,111.735,0.070374,7.78536e-06,0.029421,111.735,0.026466,5.94238e-19
500,75,0.008794,7.95411e-20,0.063677,111.736,0.059642,7.43373e-06,0.021739,111.736,0.023744,7.36456e-20
500,75,0.009506,4.87185e-19,0.065594,22.3467,0.063216,8.88227e-06,0.021243,22.3467,0.020077,4.38524e-19
500,75,0.008458,3.15633e-19,0.065325,134.083,0.059551,8.76505e-06,0.022056,134.083,0.019819,2.89125e-19
500,75,0.007297,7.85597e-20,0.062608,156.43,0.059901,1.06677e-05,0.021072,156.43,0.020357,7.48103e-20
500,75,0.009032,4.39453e-19,0.073912,178.777,0.063479,1.18496e-05,0.021911,178.777,0.020327,4.28502e-19
500,75,0.008125,7.13602e-19,0.062128,0.000807595,0.063824,1.17761e-05,0.020484,0.000807595,0.019743,6.53725e-19
500,75,0.007468,7.2661e-19,0.06313,67.0408,0.058269,2.71484e-05,0.025172,67.0408,0.025033,6.74306e-19
500,75,0.011418,7.34873e-19,0.066895,178.777,0.05969,1.16868e-05,0.024007,178.777,0.023596,6.85877e-19
500,75,0.008757,5.18152e-19,0.064334,89.3882,0.060141,5.76549e-06,0.021644,89.3882,0.021595,5.14907e-19
500,75,0.007631,3.73786e-19,0.063796,156.43,0.061295,1.04166e-05,0.020485,156.43,0.020258,3.42788e-19
500,75,0.00816,6.19658e-19,0.0614,201.124,0.060418,1.32881e-05,0.020745,201.124,0.020505,5.68449e-19
500,75,0.007625,5.33736e-19,0.061896,0.000628902,0.0587,9.18579e-06,0.021504,0.000628902,0.019999,5.00355e-19
500,75,0.008079,4.45832e-19,0.061004,201.124,0.060104,1.30547e-05,0.020942,201.124,0.020263,4.23042e-19
500,75,0.007799,4.57636e-19,0.072747,0.000538215,0.077688,7.88107e-06,0.028274,0.000538215,0.024226,4.14365e-19
500,75,0.008276,3.18998e-19,0.071136,156.43,0.065564,1.0247e-05,0.021051,156.43,0.020343,2.83922e-19
500,75,0.007451,7.81087e-20,0.069884,201.125,0.066858,1.38986e-05,0.024107,201.125,0.021472,7.4136e-20
500,75,0.008141,1.62416e-19,0.068967,111.736,0.06184,7.48776e-06,0.020814,111.736,0.02067,1.42148e-19
500,75,0.007429,5.17331e-19,0.06235,201.124,0.062965,1.37717e-05,0.021503,201.124,0.021162,4.78855e-19
500,75,0.008787,7.04373e-19,0.063946,201.124,0.060148,1.2927e-05,0.020844,201.124,0.019682,6.7232e-19
500,75,0.00785,6.2576e-19,0.061222,134.083,0.05692,8.69653e-06,0.019719,134.083,0.019169,6.0182e-19
500,75,0.007911,5.31775e-19,0.060736,111.736,0.05859,7.6245e-06,0.020819,111.736,0.01977,4.92865e-19
500,75,0.007805,3.76311e-19,0.062766,156.43,0.058263,1.01035e-05,0.024342,156.43,0.020455,3.51599e-19
500,75,0.00774,6.39702e-19,0.066763,44.6937,0.057773,1.81753e-05,0.023092,44.6937,0.019925,5.85892e-19
500,75,0.007525,1.55361e-19,0.061144,111.736,0.057084,7.53449e-06,0.020138,111.736,0.01978,1.50567e-19
500,75,0.007725,7.69531e-20,0.061593,111.736,0.05789,7.69961e-06,0.020585,111.736,0.01977,7.27043e-20
500,75,0.007434,3.67671e-19,0.061611,111.736,0.060815,7.26082e-06,0.020518,111.736,0.019889,3.52398e-19
500,75,0.007697,3.1226e-19,0.060086,178.778,0.061529,1.17721e-05,0.020356,178.778,0.020075,3.02361e-19
500,75,0.00758,2.91807e-19,0.063454,178.778,0.058593,1.15359e-05,0.020857,178.778,0.024201,2.73291e-19
500,75,0.008172,1.47911e-19,0.060835,111.736,0.058672,7.50779e-06,0.020429,111.736,0.019722,1.45818e-19
500,75,0.007455,7.70916e-20,0.061353,89.3888,0.057893,5.67076e-06,0.020561,89.3888,0.020078,7.47228e-20
500,75,0.007798,4.50838e-19,0.062116,134.083,0.056544,8.64571e-06,0.020465,134.083,0.019663,4.17634e-19
500,75,0.007435,1.455e-19,0.060937,156.43,0.057573,1.04852e-05,0.020785,156.43,0.019658,1.42473e-19
500,75,0.007417,6.38912e-19,0.06112,111.735,0.060408,7.91221e-06,0.02095,111.735,0.019856,5.88911e-19
500,75,0.007997,3.78168e-19,0.061017,178.777,0.056635,1.17907e-05,0.019922,178.777,0.019544,3.71538e-19
500,75,0.007906,2.271e-19,0.060636,111.736,0.058252,7.83754e-06,0.020252,111.736,0.019609,2.15899e-19
500,75,0.007797,7.44187e-19,0.063608,44.6936,0.06019,1.85432e-05,0.020921,44.6936,0.019912,6.8353e-19
500,75,0.008088,2.40498e-19,0.061378,111.736,0.058143,7.17464e-06,0.020412,111.736,0.019658,2.20801e-19
500,75,0.008013,5.25565e-19,0.062898,67.0409,0.057558,2.76674e-05,0.020803,67.0409,0.021441,4.85544e-19
500,75,0.007424,0,0.067052,134.083,0.06262,8.81024e-06,0.02122,134.083,0.02134,2.99323e-48
500,75,0.007439,0,0.063365,44.6944,0.060641,1.78274e-05,0.021362,44.6944,0.020344,9.07974e-49
500,75,0.008267,7.5878e-20,0.063032,22.3471,0.060512,9.16756e-06,0.022055,22.3471,0.020651,7.29383e-20
500,75,0.008412,1.61655e-19,0.062447,0.000179608,0.059648,1.53622e-05,0.021133,0.000179608,0.020757,1.44267e-19
500,75,0.007527,2.30106e-19,0.063861,111.736,0.059706,7.20716e-06,0.020305,111.736,0.02016,2.27541e-19
500,75,0.007987,1.57421e-19,0.062262,201.125,0.059055,1.32665e-05,0.020121,201.125,0.019342,1.54148e-19
500,75,0.007686,6.87148e-19,0.062169,178.777,0.058298,1.19397e-05,0.020556,178.777,0.022767,6.29646e-19
500,75,0.007668,5.49933e-19,0.061816,111.735,0.057544,7.60631e-06,0.021202,111.735,0.020394,4.78255e-19
500,75,0.008129,0,0.061462,201.125,0.059079,1.35388e-05,0.020667,201.125,0.019808,5.05074e-48
500,75,0.007669,4.70231e-19,0.05988,0.000539434,0.057805,7.99118e-06,0.020289,0.000539434,0.020204,4.31651e-19
500,75,0.007964,1.47384e-19,0.061109,22.347,0.058235,9.19205e-06,0.020555,22.347,0.019983,1.37864e-19
500,75,0.007412,3.75395e-19,0.060573,67.0412,0.057576,2.77034e-05,0.020802,67.0412,0.02,3.41362e-19
500,75,0.007498,0,0.06191,44.6944,0.057583,1.80866e-05,0.021234,44.6944,0.019405,1.16521e-48
500,75,0.007585,5.10653e-19,0.06143,134.083,0.059341,9.09042e-06,0.020585,134.083,0.019984,4.60474e-19
500,75,0.007746,7.76168e-20,0.060966,134.083,0.059115,9.10186e-06,0.020357,134.083,0.019578,7.57491e-20
500,75,0.007674,1.55538e-19,0.061853,134.083,0.05815,9.32965e-06,0.020435,134.083,0.02009,1.50243e-19
500,75,0.007477,5.43127e-19,0.060961,111.735,0.058953,7.49375e-06,0.022081,111.735,0.019571,5.0667e-19
500,75,0.007874,6.73795e-19,0.061151,178.777,0.058768,1.14679e-05,0.020422,178.777,0.01984,6.48692e-19
500,75,0.0079,3.05002e-19,0.061514,156.43,0.058765,1.04074e-05,0.020506,156.43,0.019763,2.96118e-19
500,75,0.007524,2.26973e-19,0.061519,201.124,0.058737,1.32735e-05,0.020177,201.124,0.020105,2.14498e-19
500,75,0.007494,7.31185e-19,0.062394,111.735,0.05744,7.06673e-06,0.021488,111.735,0.019973,6.40644e-19
500,100,0.007916,5.83025e-19,0.083031,0.000718729,0.063529,1.0555e-05,0.027559,0.000718729,0.025935,5.89613e-19
500,100,0.007693,6.42442e-19,0.062511,156.398,0.057567,1.07222e-05,0.027485,156.398,0.02694,5.97715e-19
500,100,0.007726,6.02469e-19,0.071378,201.084,0.061169,1.36558e-05,0.029568,201.084,0.028031,5.85098e-19
500,100,0.00818,3.20608e-19,0.066457,111.713,0.06062,7.55214e-06,0.029359,111.713,0.027196,3.01691e-19
500,100,0.007891,3.01053e-19,0.071597,0.000359177,0.065679,5.23601e-06,0.029038,0.000359177,0.02785,2.83396e-19
500,100,0.0078,7.69973e-20,0.065709,8.98092e-05,0.059998,7.68451e-06,0.029456,8.98092e-05,0.027925,7.33442e-20
500,100,0.007487,2.30131e-19,0.06345,134.056,0.061324,8.97166e-06,0.027552,134.056,0.029758,2.14692e-19
500,100,0.008476,3.13645e-19,0.062289,67.0279,0.062654,2.80082e-05,0.027705,67.0279,0.026375,2.88499e-19
500,100,0.007703,3.01025e-19,0.0624,0.000359583,0.058031,5.31737e-06,0.027344,0.000359583,0.026486,3.00967e-19
500,100,0.00764,6.03497e-19,0.062696,0.000718018,0.057095,1.05075e-05,0.027275,0.000718018,0.0267,5.74376e-19
500,100,0.010986,3.09996e-19,0.066611,201.084,0.058748,1.37082e-05,0.027873,201.084,0.026424,2.86743e-19
500,100,0.007634,1.51758e-19,0.061099,89.3706,0.058127,5.84712e-06,0.028145,89.3706,0.025744,1.45909e-19
500,100,0.007509,7.58875e-20,0.062877,178.741,0.059035,1.15573e-05,0.027329,178.741,0.026756,7.32879e-20
500,100,0.008579,3.83368e-19,0.06313,44.6851,0.060779,1.85288e-05,0.027075,44.6851,0.025903,3.44475e-19
500,100,0.008259,6.43299e-19,0.062559,178.741,0.058423,1.22774e-05,0.02755,178.741,0.027006,5.8198e-19
500,100,0.008014,1.46906e-19,0.062093,0.000179729,0.058908,1.53209e-05,0.027708,0.000179729,0.026023,1.45051e-19
500,100,0.007978,6.78371e-19,0.06246,22.3419,0.057383,9.08771e-06,0.027509,22.3419,0.026008,6.3397e-19
500,100,0.008373,4.75704e-19,0.062134,178.741,0.058267,1.15467e-05,0.028138,178.741,0.026227,4.26851e-19
500,100,0.008126,2.28328e-19,0.06326,201.084,0.057263,1.24922e-05,0.027188,201.084,0.026561,2.12313e-19
500,100,0.007575,5.16498e-19,0.063368,89.3702,0.057974,6.01616e-06,0.027497,89.3702,0.026458,4.56983e-19
500,100,0.00768,4.05714e-19,0.063272,178.741,0.059565,1.1829e-05,0.027215,178.741,0.026592,3.50995e-19
500,100,0.007605,6.40482e-19,0.063402,201.084,0.058151,1.3333e-05,0.026849,201.084,0.025947,5.87838e-19
500,100,0.007604,6.11368e-19,0.061512,67.0274,0.059023,2.67617e-05,0.029938,67.0274,0.025938,5.85402e-19
500,100,0.007789,0,0.060418,67.0282,0.058033,2.78607e-05,0.027219,67.0282,0.026236,4.36747e-65
500,100,0.007664,7.03819e-19,0.062005,89.3699,0.058129,5.92417e-06,0.028561,89.3699,0.026452,6.62031e-19
500,100,0.00766,2.20229e-19,0.060627,0.000269431,0.057708,3.91521e-06,0.027652,0.000269431,0.026427,2.08522e-19
500,100,0.007378,1.48054e-19,0.061087,156.399,0.058352,1.05869e-05,0.026821,156.399,0.026295,1.39274e-19
500,100,0.007448,5.16776e-19,0.061126,156.398,0.057545,9.80659e-06,0.027488,156.398,0.025907,4.63171e-19
500,100,0.007571,3.83832e-19,0.061802,111.713,0.05693,7.29865e-06,0.02768,111.713,0.026659,3.60418e-19
500,100,0.007665,1.57935e-19,0.063145,111.714,0.057623,7.75991e-06,0.028166,111.714,0.027176,1.50462e-19
500,100,0.007683,4.66825e-19,0.063002,156.398,0.062542,1.06074e-05,0.028253,156.398,0.025815,4.3274e-19
500,100,0.007744,4.21547e-19,0.060524,44.6849,0.057789,1.78865e-05,0.027535,44.6849,0.026816,4.13199e-19
500,100,0.008073,7.23126e-19,0.062122,22.3419,0.058833,9.11735e-06,0.027435,22.3419,0.026018,6.4794e-19
500,100,0.007973,5.44784e-19,0.06362,22.342,0.06071,8.85343e-06,0.027398,22.342,0.026743,4.78555e-19
500,100,0.007513,5.23749e-19,0.062628,134.056,0.057775,8.75195e-06,0.028162,134.056,0.026242,5.01123e-19
500,100,0.007457,4.76042e-19,0.062365,67.0276,0.058296,2.65682e-05,0.02738,67.0276,0.026662,4.56544e-19
500,100,0.007764,5.46435e-19,0.062466,44.6848,0.057803,1.78061e-05,0.028003,44.6848,0.026387,4.93878e-19
500,100,0.007771,1.37801e-19,0.06423,134.056,0.059487,8.7295e-06,0.027583,134.056,0.025978,1.51586e-19
500,100,0.007552,4.75306e-19,0.063262,111.713,0.059473,7.4355e-06,0.027793,111.713,0.026188,4.23693e-19
500,100,0.008084,6.24538e-19,0.062553,0.000717877,0.057463,1.05624e-05,0.027493,0.000717877,0.029071,6.10221e-19
500,100,0.007581,0,0.062133,156.399,0.05802,1.00639e-05,0.027382,156.399,0.026721,6.26656e-65
500,100,0.007443,1.49335e-19,0.062464,44.6852,0.056988,1.84458e-05,0.027103,44.6852,0.02693,1.45266e-19
500,100,0.007919,2.3161e-19,0.06206,89.3707,0.057519,6.14461e-06,0.027622,89.3707,0.026412,2.17706e-19
500,100,0.007598,4.7095e-19,0.063152,89.3704,0.057974,5.80427e-06,0.028293,89.3704,0.026469,4.28622e-19
500,100,0.007232,4.56669e-19,0.060926,156.398,0.057577,1.01351e-05,0.027718,156.398,0.026555,4.25855e-19
500,100,0.007717,2.3383e-19,0.063315,134.056,0.055904,8.88966e-06,0.027174,134.056,0.026344,2.18041e-19
500,100,0.007783,7.76422e-20,0.061579,22.3427,0.056087,9.11478e-06,0.026875,22.3427,0.025442,7.24869e-20
500,100,0.007479,1.62065e-19,0.061867,67.0279,0.059332,2.75336e-05,0.027413,67.0279,0.031247,1.49349e-19
500,100,0.007545,6.22947e-19,0.064763,201.084,0.060567,1.31475e-05,0.028786,201.084,0.026902,6.06211e-19
500,100,0.008739,7.8546e-20,0.06488,8.98573e-05,0.058807,7.65646e-06,0.029631,8.98573e-05,0.028146,7.20401e-20
500,100,0.007803,4.4978e-19,0.064819,44.6849,0.060983,1.8534e-05,0.029482,44.6849,0.026982,4.38066e-19
500,100,0.00754,7.65675e-20,0.064394,22.3426,0.060838,8.66964e-06,0.028351,22.3426,0.027705,7.13622e-20
500,100,0.008986,2.9665e-19,0.064251,0.00035927,0.063198,5.30503e-06,0.028629,0.00035927,0.027349,2.76901e-19
500,100,0.007416,2.2715e-19,0.065371,111.713,0.06084,7.36366e-06,0.029247,111.713,0.027257,2.02567e-19
500,100,0.007478,7.03394e-19,0.0643,156.398,0.06047,1.04334e-05,0.028831,156.398,0.027781,6.52574e-19
500,100,0.008507,2.96902e-19,0.070434,89.3705,0.0607,6.04397e-06,0.028562,89.3705,0.028519,2.78188e-19
500,100,0.00851,1.49994e-19,0.065303,22.3426,0.060425,9.24992e-06,0.028634,22.3426,0.027626,1.37481e-19
500,100,0.007443,5.99986e-19,0.064306,134.056,0.060418,9.19581e-06,0.02897,134.056,0.027605,5.71782e-19
500,100,0.007537,3.13407e-19,0.064779,44.685,0.059829,1.76837e-05,0.027692,44.685,0.028754,2.97905e-19
500,100,0.008566,4.21424e-19,0.064338,44.685,0.059653,1.77833e-05,0.029145,44.685,0.027909,3.57861e-19
500,100,0.007412,4.83435e-19,0.065115,67.0275,0.060842,2.677e-05,0.03097,67.0275,0.027791,4.91373e-19
500,100,0.007727,0,0.065436,89.3708,0.059956,6.10401e-06,0.027565,89.3708,0.028105,5.18667e-65
500,100,0.008763,6.94195e-19,0.066667,201.084,0.060281,1.33534e-05,0.029255,201.084,0.02717,6.26649e-19
500,100,0.007509,2.13828e-19,0.063947,134.056,0.060597,9.06491e-06,0.031026,134.056,0.031287,2.09654e-19
500,100,0.00901,0,0.072448,89.3709,0.063312,6.14154e-06,0.028188,89.3709,0.027547,5.09014e-65
500,100,0.009013,1.59508e-19,0.065363,178.742,0.059756,1.19714e-05,0.029267,178.742,0.027601,1.46179e-19
500,100,0.007725,4.5401e-19,0.064593,22.3422,0.061765,8.75047e-06,0.030588,22.3422,0.027039,4.31824e-19
500,100,0.007964,6.49294e-19,0.066637,44.6847,0.061241,1.8543e-05,0.029892,44.6847,0.026693,5.9855e-19
500,100,0.007725,3.14932e-19,0.065259,156.398,0.062975,1.01625e-05,0.030939,156.398,0.032401,2.93567e-19
500,100,0.008037,7.3563e-19,0.066974,178.741,0.061446,1.17727e-05,0.028815,178.741,0.027242,6.58554e-19
500,100,0.007553,6.35814e-19,0.065784,89.3701,0.063854,5.59532e-06,0.028835,89.3701,0.027734,6.10024e-19
500,100,0.007745,4.61072e-19,0.066174,201.084,0.062201,1.34291e-05,0.028197,201.084,0.027082,4.23489e-19
500,100,0.008134,6.38103e-19,0.076813,89.3702,0.074453,5.85344e-06,0.031053,89.3702,0.027975,5.84794e-19
500,100,0.008718,6.38445e-19,0.065237,67.0275,0.06077,2.77781e-05,0.029609,67.0275,0.027517,5.89681e-19
500,100,0.008344,6.80163e-19,0.062119,111.713,0.058916,7.45333e-06,0.027887,111.713,0.026002,6.2463e-19
500,100,0.008089,7.35567e-20,0.062322,22.3426,0.05866,8.95723e-06,0.027718,22.3426,0.026712,6.7666e-20
500,100,0.008033,7.87091e-20,0.062539,178.741,0.057812,1.19518e-05,0.027181,178.741,0.025708,7.42967e-20
500,100,0.008174,4.53668e-19,0.062863,201.084,0.058642,1.37913e-05,0.027736,201.084,0.026728,4.30053e-19
500,100,0.007802,0,0.06378,67.0281,0.057021,2.71629e-05,0.027765,67.0281,0.026403,3.51226e-65
500,100,0.007694,1.58567e-19,0.063914,111.714,0.057467,7.30151e-06,0.02723,111.714,0.026686,1.51782e-19
500,100,0.007503,0,0.062292,22.3427,0.05785,9.48138e-06,0.027747,22.3427,0.026815,1.71398e-65
500,100,0.007738,5.11978e-19,0.061095,111.713,0.056565,7.00839e-06,0.027264,111.713,0.026286,5.06466e-19
500,100,0.007828,7.18412e-19,0.062679,201.084,0.057908,1.33815e-05,0.027005,201.084,0.026795,6.446e-19
500,100,0.007647,6.08252e-19,0.063191,89.37,0.057291,5.65787e-06,0.026543,89.37,0.02619,6.12025e-19
500,100,0.00763,5.11686e-19,0.0605,134.056,0.056881,8.81019e-06,0.027519,134.056,0.02646,4.94215e-19
500,100,0.007664,7.03468e-19,0.063044,111.713,0.058339,7.41167e-06,0.027396,111.713,0.026272,6.87724e-19
500,100,0.00765,0,0.063233,201.084,0.057948,1.384e-05,0.027421,201.084,0.026688,1.19918e-64
500,100,0.00788,6.02802e-19,0.063422,67.0275,0.057756,2.63104e-05,0.027055,67.0275,0.026463,6.02459e-19
500,100,0.0084,6.73659e-19,0.061831,89.37,0.058583,6.03692e-06,0.027275,89.37,0.0268,6.46743e-19
500,100,0.008099,2.31716e-19,0.062038,0.000268949,0.056388,3.95261e-06,0.026388,0.000268949,0.029256,2.17363e-19
500,100,0.007927,5.30197e-19,0.06257,111.713,0.058827,7.5917e-06,0.027242,111.713,0.026228,4.82639e-19
500,100,0.008172,0,0.062356,134.056,0.057891,8.88051e-06,0.027936,134.056,0.026477,6.54496e-65
500,100,0.007783,1.54388e-19,0.064738,44.6852,0.060498,1.77393e-05,0.029541,44.6852,0.028574,1.43851e-19
500,100,0.008665,4.57398e-19,0.063891,44.6849,0.060852,1.86218e-05,0.029062,44.6849,0.027133,4.2681e-19
500,100,0.007365,3.92409e-19,0.064555,67.0277,0.060369,2.75839e-05,0.028337,67.0277,0.027735,3.7146e-19
500,100,0.008548,2.34118e-19,0.065955,156.399,0.059105,1.09356e-05,0.029516,156.399,0.02804,2.18035e-19
500,100,0.007702,7.81982e-20,0.066002,178.742,0.060764,1.23091e-05,0.029017,178.742,0.026544,7.36371e-20
500,100,0.007725,2.36927e-19,0.062181,134.056,0.057036,8.32664e-06,0.028948,134.056,0.025934,2.20795e-19
