Tamaño de la matriz,Número de Condición,Número de iteraciones,Tiempos LU,Errores LU,Tiempos JMat,Errores JMat,Tiempos GSMat,Errores GSMat,Tiempos JSum,Errores JSum,Tiempos GSSum,Errores GSSum
16,83.5824,25,5e-06,2.41161e-14,2.2e-05,8.05721e+33,1.7e-05,1.02373e+79,2.4e-05,8.05721e+33,2.1e-05,1.02373e+79
16,52.5465,25,4e-06,1.7676e-14,1.6e-05,2.94798e+25,1.3e-05,2.98745e+109,5e-06,2.94798e+25,5e-06,2.98745e+109
16,224.609,25,4e-06,1.08737e-13,1.6e-05,3.3398e+31,1.3e-05,3.00589e+94,5e-06,3.3398e+31,6e-06,3.00589e+94
16,229.288,25,4e-06,9.89552e-14,4.9e-05,1.02937e+44,1.4e-05,4.13949e+119,5e-06,1.02937e+44,1.8e-05,4.13949e+119
16,165.119,25,4e-06,4.83058e-14,1.5e-05,2.23162e+34,1.2e-05,7.48237e+94,5e-06,2.23162e+34,4e-06,7.48237e+94
16,170.47,25,4e-06,1.00741e-14,1.4e-05,2.89894e+47,1.2e-05,inf,5e-06,2.89894e+47,4e-06,inf
16,62.9607,25,3e-06,2.02256e-14,1.4e-05,1.10128e+31,1.2e-05,1.37431e+102,5e-06,1.10128e+31,4e-06,1.37431e+102
16,121.023,25,4e-06,1.65107e-14,1.5e-05,1.86094e+27,1.2e-05,6.33045e+127,5e-06,1.86094e+27,4e-06,6.33045e+127
16,288.998,25,4e-06,0,1.5e-05,4.49407e+30,1.2e-05,6.60375e+87,5e-06,4.49407e+30,4e-06,6.60375e+87
16,131.647,25,1.8e-05,0,1.2e-05,0,3.2e-05,0,1e-06,0,4e-06,0
16,305.206,25,4e-06,1.24669e-13,1.5e-05,5.5954e+25,1.2e-05,1.3012e+95,5e-06,5.5954e+25,4e-06,1.3012e+95
16,81.7326,25,4e-06,3.29532e-14,1.5e-05,4.22307e+25,1.3e-05,9.15864e+111,5e-06,4.22307e+25,4e-06,9.15864e+111
16,75.5285,25,4e-06,3.3331e-15,1.4e-05,3.28292e+44,1.2e-05,1.91041e+127,5e-06,3.28292e+44,4e-06,1.91041e+127
16,121.817,25,4e-06,9.37666e-15,7.9e-05,3.34547e+27,3.5e-05,1.89147e+103,9e-06,3.34547e+27,9e-06,1.89147e+103
16,274.205,25,1.8e-05,1.01561e-14,1.6e-05,1.47138e+51,1.2e-05,1.45928e+121,5e-06,1.47138e+51,5e-06,1.45928e+121
16,51.5923,25,4e-06,1.31706e-14,1.5e-05,5.74542e+29,1.2e-05,2.36994e+95,5e-06,5.74542e+29,5e-06,2.36994e+95
16,138.68,25,1e-05,9.41302e-14,2.4e-05,8.7217e+27,2.1e-05,3.59045e+103,1e-05,8.7217e+27,8e-06,3.59045e+103
16,331.468,25,4e-06,3.54939e-14,5.2e-05,6.43576e+17,1.3e-05,4.19393e+64,5e-06,6.43576e+17,5e-06,4.19393e+64
16,70.5325,25,4e-06,3.42424e-14,1.6e-05,2.71956e+31,1.3e-05,2.87304e+121,5e-06,2.71956e+31,5e-06,2.87304e+121
16,290.251,25,4e-06,2.36951e-13,1.5e-05,5.71811e+34,1.2e-05,6.97976e+131,5e-06,5.71811e+34,5e-06,6.97976e+131
16,1197.51,25,4e-06,6.76941e-13,1.6e-05,4.16557e+24,1.2e-05,2.84057e+83,5e-06,4.16557e+24,5e-06,2.84057e+83
16,1028.41,25,4e-06,0,1.5e-05,3.84634e+45,1.2e-05,1.45497e+115,5e-06,3.84634e+45,5e-06,1.45497e+115
16,88.8513,25,4e-06,2.34464e-14,1.6e-05,9.73064e+23,1.3e-05,1.23069e+61,5e-06,9.73064e+23,5e-06,1.23069e+61
16,199.789,25,4e-06,1.60477e-14,1.6e-05,1.29387e+51,2.5e-05,inf,6e-06,1.29387e+51,1.8e-05,inf
16,196.939,25,4e-06,6.92623e-15,1.6e-05,1.97629e+20,1.2e-05,6.90351e+99,5e-06,1.97629e+20,5e-06,6.90351e+99
16,520.422,25,1.8e-05,1.35149e-14,1.8e-05,7.04763e+40,1.3e-05,1.26732e+129,8e-06,7.04763e+40,8e-06,1.26732e+129
16,137.291,25,3e-06,0,1.1e-05,0,9e-06,0,0,0,4e-06,0
16,188.49,25,4e-06,6.37574e-14,1.4e-05,1.51233e+32,1.2e-05,6.29578e+83,5e-06,1.51233e+32,4e-06,6.29578e+83
16,51.3159,25,4e-06,1.06671e-14,1.4e-05,6.04174e+29,1.2e-05,1.09191e+125,5e-06,6.04174e+29,4e-06,1.09191e+125
16,79.5734,25,6e-06,3.63096e-14,5.5e-05,8.46448e+25,1.8e-05,1.32532e+127,8e-06,8.46448e+25,8e-06,1.32532e+127
16,573.2,25,4e-06,2.14167e-13,3.5e-05,3.75426e+45,2.7e-05,8.24239e+140,5e-06,3.75426e+45,5e-06,8.24239e+140
16,127.873,25,4e-06,2.46229e-14,1.6e-05,7.47431e+42,1.2e-05,1.60948e+150,5e-06,7.47431e+42,5e-06,1.60948e+150
16,148.482,25,4e-06,2.94282e-14,1.5e-05,4.15991e+44,1.2e-05,2.18136e+151,5e-06,4.15991e+44,5e-06,2.18136e+151
16,77.0714,25,4e-06,1.88043e-14,1.6e-05,4.85594e+34,1.3e-05,5.72117e+119,5e-06,4.85594e+34,5e-06,5.72117e+119
16,203.957,25,4e-06,0,1.6e-05,3.3358e+29,1.2e-05,2.8153e+128,5e-06,3.3358e+29,5e-06,2.8153e+128
16,107.157,25,5e-06,4.97895e-14,1.6e-05,4.78877e+45,1.3e-05,inf,1.8e-05,4.78877e+45,5e-06,inf
16,307.914,25,7e-06,1.17037e-13,3.1e-05,4.38322e+25,2e-05,4.78331e+63,6e-06,4.38322e+25,5e-06,4.78331e+63
16,50.4177,25,4e-06,2.34767e-14,1.6e-05,1.60739e+23,1.3e-05,5.15449e+53,5e-06,1.60739e+23,5e-06,5.15449e+53
16,122.373,25,4e-06,1.42517e-14,1.6e-05,1.20648e+25,1.2e-05,1.60703e+71,5e-06,1.20648e+25,5e-06,1.60703e+71
16,71.8631,25,4e-06,1.97888e-14,1.5e-05,6.85983e+41,1.2e-05,1.55497e+143,5e-06,6.85983e+41,4e-06,1.55497e+143
16,48.3871,25,6e-06,1.16335e-14,1.6e-05,3.56227e+33,1.3e-05,2.89404e+94,5e-06,3.56227e+33,5e-06,2.89404e+94
16,223.229,25,4e-06,3.93769e-14,1.5e-05,1.02684e+20,1.2e-05,1.33228e+51,5e-06,1.02684e+20,5e-06,1.33228e+51
16,111.292,25,5e-06,3.64931e-14,1.6e-05,1.01204e+20,1.3e-05,3.81855e+54,5e-06,1.01204e+20,6e-06,3.81855e+54
16,67.8373,25,4e-06,2.73243e-14,1.5e-05,2.53573e+39,1.2e-05,inf,5e-06,2.53573e+39,5e-06,inf
16,58.0468,25,4e-06,0,1.5e-05,1.0077e+28,1.2e-05,9.86918e+95,5e-06,1.0077e+28,5e-06,9.86918e+95
16,41.8636,25,5e-06,1.82761e-14,1.7e-05,8.75642e+48,1.3e-05,3.26042e+121,6e-06,8.75642e+48,5e-06,3.26042e+121
16,1087.67,25,4e-06,6.00293e-14,1.5e-05,1.35269e+20,1.3e-05,3.81585e+98,5e-06,1.35269e+20,5e-06,3.81585e+98
16,175.31,25,4e-06,9.39802e-14,1.6e-05,4.7229e+33,1.3e-05,inf,5e-06,4.7229e+33,1.8e-05,inf
16,94.0683,25,5e-06,2.76086e-14,1.5e-05,7.68851e+18,1.2e-05,2.35394e+71,5e-06,7.68851e+18,5e-06,2.35394e+71
16,898.773,25,4e-06,2.36102e-14,1.6e-05,6.92881e+43,1.2e-05,2.07608e+148,5e-06,6.92881e+43,5e-06,2.07608e+148
16,46.8491,25,4e-06,2.19779e-14,1.5e-05,7.12845e+41,1.2e-05,4.75758e+147,5e-06,7.12845e+41,5e-06,4.75758e+147
16,96.6803,25,4e-06,3.87409e-14,1.6e-05,2.69018e+38,1.3e-05,4.5093e+99,5e-06,2.69018e+38,5e-06,4.5093e+99
16,212.634,25,4e-06,5.40605e-14,1.6e-05,2.4063e+27,1.2e-05,1.56514e+103,5e-06,2.4063e+27,5e-06,1.56514e+103
16,47.8134,25,4e-06,0,1.6e-05,2.53928e+21,1.2e-05,2.27255e+61,5e-06,2.53928e+21,5e-06,2.27255e+61
16,67.7832,25,4e-06,0,1.5e-05,7.96659e+35,1.2e-05,4.19081e+116,5e-06,7.96659e+35,5e-06,4.19081e+116
16,365.751,25,4e-06,5.71867e-14,1.6e-05,4.46686e+24,1.2e-05,3.85684e+135,5e-06,4.46686e+24,5e-06,3.85684e+135
16,77.724,25,4e-06,1.33836e-14,1.6e-05,6.56565e+35,1.2e-05,1.28296e+130,5e-06,6.56565e+35,5e-06,1.28296e+130
16,43.9653,25,8e-06,6.06109e-15,2.6e-05,7.90706e+42,2.5e-05,2.51381e+145,1.4e-05,7.90706e+42,5e-06,2.51381e+145
16,145.141,25,1e-05,5.10316e-14,2.7e-05,1.13006e+29,2.1e-05,9.5827e+87,1e-05,1.13006e+29,9e-06,9.5827e+87
16,210.082,25,4e-06,1.00195e-14,1.5e-05,2.12909e+18,1.2e-05,1.24804e+72,5e-06,2.12909e+18,5e-06,1.24804e+72
16,566.487,25,4e-06,7.57206e-14,2e-05,3.58117e+28,1.7e-05,1.23673e+96,8e-06,3.58117e+28,8e-06,1.23673e+96
16,148.304,25,4e-06,5.7135e-14,1.6e-05,9.4549e+30,1.3e-05,8.25624e+113,5e-06,9.4549e+30,5e-06,8.25624e+113
16,201.968,25,4e-06,8.50428e-14,1.6e-05,7.3919e+36,1.3e-05,9.85091e+106,5e-06,7.3919e+36,5e-06,9.85091e+106
16,109.396,25,4e-06,5.72591e-14,1.6e-05,4.01186e+31,1.2e-05,4.64392e+85,5e-06,4.01186e+31,5e-06,4.64392e+85
16,118.476,25,4e-06,4.84754e-14,1.6e-05,7.3825e+29,1.2e-05,1.2169e+107,5e-06,7.3825e+29,5e-06,1.2169e+107
16,68.421,25,7e-06,1.00143e-14,3.9e-05,7.51417e+29,3.4e-05,8.03143e+82,9e-06,7.51417e+29,8e-06,8.03143e+82
16,75.884,25,4e-06,1.72682e-14,1.6e-05,1.41555e+33,1.2e-05,3.02536e+112,5e-06,1.41555e+33,5e-06,3.02536e+112
16,887.465,25,4e-06,3.74222e-13,1.5e-05,3.929e+24,1.3e-05,3.86605e+92,5e-06,3.929e+24,5e-06,3.86605e+92
16,116.278,25,4e-06,7.42519e-14,1.6e-05,1.77288e+54,1.2e-05,inf,5e-06,1.77288e+54,5e-06,inf
16,139.608,25,4e-06,8.36728e-15,1.6e-05,4.55833e+22,1.2e-05,7.75e+65,5e-06,4.55833e+22,5e-06,7.75e+65
16,7712.48,25,4e-06,3.84406e-12,1.6e-05,8.94756e+23,1.2e-05,2.37289e+85,5e-06,8.94756e+23,5e-06,2.37289e+85
16,127.428,25,4e-06,3.21988e-14,1.6e-05,7.26935e+44,1.2e-05,7.68645e+146,5e-06,7.26935e+44,5e-06,7.68645e+146
16,506.981,25,4e-06,7.65136e-14,1.6e-05,1.95031e+19,1.2e-05,1.03993e+47,5e-06,1.95031e+19,5e-06,1.03993e+47
16,156.756,25,4e-06,1.9057e-14,1.6e-05,5.52442e+28,1.3e-05,1.46873e+58,5e-06,5.52442e+28,5e-06,1.46873e+58
16,731.245,25,4e-06,1.85368e-13,1.6e-05,1.94205e+34,1.2e-05,7.88222e+145,5e-06,1.94205e+34,5e-06,7.88222e+145
16,411.126,25,4e-06,6.87221e-14,1.6e-05,5.97966e+36,1.3e-05,1.09002e+124,5e-06,5.97966e+36,5e-06,1.09002e+124
16,118.525,25,4e-06,5.01113e-14,2.8e-05,3.69133e+32,1.3e-05,5.56969e+94,5e-06,3.69133e+32,5e-06,5.56969e+94
16,276.271,25,5e-06,8.54084e-14,1.7e-05,1.35898e+81,1.3e-05,inf,1.8e-05,1.35898e+81,5e-06,inf
16,52.2199,25,4e-06,2.21789e-14,1.5e-05,1.07252e+32,1.2e-05,inf,5e-06,1.07252e+32,4e-06,inf
16,2378.18,25,4e-06,6.44649e-13,1.6e-05,7.12666e+24,1.3e-05,4.51088e+76,1.9e-05,7.12666e+24,5e-06,4.51088e+76
16,141.675,25,4e-06,1.66413e-14,1.5e-05,1.04561e+23,1.2e-05,9.74619e+52,5e-06,1.04561e+23,4e-06,9.74619e+52
16,377.667,25,4e-06,1.25501e-13,1.5e-05,7.73604e+29,1.2e-05,1.19488e+85,5e-06,7.73604e+29,4e-06,1.19488e+85
16,44.2852,25,4e-06,0,1.6e-05,6.28831e+57,1.2e-05,1.52473e+128,5e-06,6.28831e+57,5e-06,1.52473e+128
16,66.9009,25,4e-06,2.67103e-15,1.5e-05,2.3167e+22,1.2e-05,2.55438e+68,5e-06,2.3167e+22,5e-06,2.55438e+68
16,196.752,25,4e-06,7.59279e-14,1.5e-05,2.68565e+22,1.2e-05,6.57509e+60,5e-06,2.68565e+22,5e-06,6.57509e+60
16,478.91,25,4e-06,1.58046e-13,1.6e-05,1.74587e+40,1.3e-05,3.07613e+75,5e-06,1.74587e+40,5e-06,3.07613e+75
16,118.677,25,5e-06,6.07284e-15,1.6e-05,2.37446e+22,1.2e-05,3.54936e+50,5e-06,2.37446e+22,5e-06,3.54936e+50
16,414.552,25,6e-06,6.74913e-14,2.1e-05,4.60611e+27,1.3e-05,1.22138e+98,5e-06,4.60611e+27,2e-05,1.22138e+98
16,117.591,25,4e-06,0,2e-05,8.59767e+24,1.8e-05,2.48149e+118,9e-06,8.59767e+24,6e-06,2.48149e+118
16,82.2332,25,5e-06,1.92636e-14,1.6e-05,9.85191e+24,1.2e-05,7.52535e+73,5e-06,9.85191e+24,5e-06,7.52535e+73
16,238.313,25,7e-06,4.43516e-14,2.4e-05,1.17945e+41,2.2e-05,2.78863e+142,1.1e-05,1.17945e+41,1.2e-05,2.78863e+142
16,269.728,25,4e-06,1.01293e-13,1.6e-05,2.08108e+38,1.2e-05,inf,5e-06,2.08108e+38,5e-06,inf
16,121.765,25,4e-06,4.31785e-14,1.6e-05,1.02372e+53,1.2e-05,inf,5e-06,1.02372e+53,5e-06,inf
16,87.8182,25,5e-06,5.05312e-15,1.7e-05,7.00134e+20,1.3e-05,9.83237e+68,5e-06,7.00134e+20,5e-06,9.83237e+68
16,237.886,25,4e-06,2.06648e-14,1.6e-05,1.60234e+30,1.2e-05,6.59824e+138,5e-06,1.60234e+30,5e-06,6.59824e+138
16,174.259,25,1.7e-05,6.85352e-14,1.6e-05,8.75539e+30,1.2e-05,5.57651e+117,5e-06,8.75539e+30,5e-06,5.57651e+117
16,1739.08,25,4e-06,0,2.8e-05,4.22849e+27,1.3e-05,2.34745e+88,5e-06,4.22849e+27,5e-06,2.34745e+88
16,177.067,25,5e-06,8.31337e-14,1.6e-05,1.16739e+28,1.3e-05,1.39331e+83,1.9e-05,1.16739e+28,5e-06,1.39331e+83
16,74.4509,25,4e-06,3.39894e-15,1.5e-05,2.26772e+28,1.3e-05,3.7923e+76,5e-06,2.26772e+28,5e-06,3.7923e+76
16,123.363,25,4e-06,0,5e-05,4.63517e+44,1.3e-05,3.67858e+116,5e-06,4.63517e+44,5e-06,3.67858e+116
16,183.212,25,4e-06,3.4394e-14,2.7e-05,9.90967e+31,1.2e-05,8.12346e+130,5e-06,9.90967e+31,4e-06,8.12346e+130
16,79.5112,25,4e-06,0,1.5e-05,2.76593e+28,1.2e-05,1.32513e+94,1.9e-05,2.76593e+28,5e-06,1.32513e+94
16,133.239,25,5e-06,4.32714e-14,1.6e-05,4.68241e+20,1.3e-05,7.49476e+58,3e-05,4.68241e+20,5e-06,7.49476e+58
16,60.4971,25,4e-06,5.11215e-15,1.5e-05,9.47378e+36,1.2e-05,1.80372e+138,5e-06,9.47378e+36,5e-06,1.80372e+138
16,64.1998,25,4e-06,2.07802e-14,4.3e-05,4.13708e+31,1.2e-05,7.02777e+102,5e-06,4.13708e+31,5e-06,7.02777e+102
16,133.62,25,4e-06,2.49679e-14,1.5e-05,1.55968e+32,1.2e-05,1.4007e+105,5e-06,1.55968e+32,5e-06,1.4007e+105
16,41.7827,25,3e-06,2.02292e-14,1.4e-05,2.69542e+27,1.1e-05,4.95133e+130,5e-06,2.69542e+27,5e-06,4.95133e+130
16,52.1869,25,4e-06,0,1.6e-05,8.87316e+35,1.2e-05,inf,5e-06,8.87316e+35,5e-06,inf
16,67.2783,25,4e-06,1.558e-14,1.6e-05,1.12016e+22,1.3e-05,5.18781e+82,5e-06,1.12016e+22,5e-06,5.18781e+82
16,247.875,25,1.7e-05,0,1.6e-05,3.77867e+23,1.2e-05,1.17468e+71,5e-06,3.77867e+23,5e-06,1.17468e+71
16,75.2724,25,4e-06,1.3187e-14,2.9e-05,5.61294e+26,1.3e-05,6.10888e+112,5e-06,5.61294e+26,5e-06,6.10888e+112
16,560.607,25,4e-06,6.20264e-14,1.6e-05,9.13584e+37,1.2e-05,6.17094e+97,5e-06,9.13584e+37,5e-06,6.17094e+97
16,271.365,25,4e-06,6.71089e-14,1.6e-05,2.14124e+24,1.2e-05,7.05023e+112,5e-06,2.14124e+24,5e-06,7.05023e+112
16,152.851,25,4e-06,1.16861e-14,1.6e-05,4.50818e+33,1.7e-05,9.62876e+120,8e-06,4.50818e+33,9e-06,9.62876e+120
16,477.098,25,6e-06,2.83365e-14,2.2e-05,1.0195e+42,1.6e-05,2.38157e+148,5e-06,1.0195e+42,5e-06,2.38157e+148
16,1933.32,25,4e-06,8.00081e-13,1.6e-05,2.75519e+26,1.2e-05,7.49202e+118,5e-06,2.75519e+26,5e-06,7.49202e+118
16,57.1677,25,4e-06,9.30139e-15,1.6e-05,5.981e+16,1.2e-05,1.58918e+54,5e-06,5.981e+16,5e-06,1.58918e+54
16,79.0487,25,4e-06,1.16073e-14,1.6e-05,1.51194e+21,1.2e-05,1.78428e+73,5e-06,1.51194e+21,5e-06,1.78428e+73
16,446.922,25,4e-06,1.31321e-13,1.6e-05,7.21803e+43,1.3e-05,2.30653e+130,5e-06,7.21803e+43,5e-06,2.30653e+130
16,57.5489,25,4e-06,1.49985e-14,1.6e-05,1.42233e+26,1.2e-05,8.88558e+76,5e-06,1.42233e+26,5e-06,8.88558e+76
16,180.04,25,4e-06,1.91332e-14,1.6e-05,4.01014e+31,2.5e-05,1.32498e+120,5e-06,4.01014e+31,5e-06,1.32498e+120
16,686.02,25,4e-06,5.06709e-14,1.6e-05,5.3021e+31,1.3e-05,3.37373e+111,5e-06,5.3021e+31,5e-06,3.37373e+111
16,307.491,25,4e-06,0,1.6e-05,1.34465e+35,1.2e-05,1.6611e+120,5e-06,1.34465e+35,5e-06,1.6611e+120
16,70.1771,25,1.9e-05,0,1.6e-05,6.94512e+25,1.3e-05,7.08624e+63,1.9e-05,6.94512e+25,5e-06,7.08624e+63
16,79.6681,25,4e-06,0,1.6e-05,1.74252e+27,1.2e-05,9.13755e+77,5e-06,1.74252e+27,5e-06,9.13755e+77
16,54.861,25,4e-06,1.30865e-14,1.6e-05,8.05315e+21,1.3e-05,4.42308e+81,5e-06,8.05315e+21,5e-06,4.42308e+81
16,67.5194,25,4e-06,0,1.4e-05,0,1e-05,0,0,0,5e-06,0
16,193.675,25,4e-06,1.17937e-13,1.5e-05,3.26063e+30,1.2e-05,4.2204e+92,5e-06,3.26063e+30,4e-06,4.2204e+92
16,81.5002,25,4e-06,1.60634e-14,1.4e-05,3.14623e+19,1.2e-05,1.22391e+44,5e-06,3.14623e+19,4e-06,1.22391e+44
16,135.919,25,4e-06,1.82928e-14,1.5e-05,2.60456e+19,1.3e-05,9.79688e+42,5e-06,2.60456e+19,5e-06,9.79688e+42
16,78.5561,25,4e-06,9.12196e-15,1.5e-05,3.02749e+56,1.3e-05,inf,5e-06,3.02749e+56,5e-06,inf
16,503.966,25,4e-06,8.05113e-14,1.5e-05,2.48067e+30,1.2e-05,4.10004e+110,5e-06,2.48067e+30,4e-06,4.10004e+110
16,705.278,25,5e-06,1.61717e-13,1.5e-05,9.87827e+43,1.2e-05,inf,5e-06,9.87827e+43,4e-06,inf
16,45.8549,25,4e-06,2.12771e-15,1.6e-05,1.86157e+31,1.2e-05,5.15692e+83,5e-06,1.86157e+31,5e-06,5.15692e+83
16,57.5698,25,4e-06,0,1.5e-05,7.3306e+33,1.3e-05,9.13921e+110,5e-06,7.3306e+33,5e-06,9.13921e+110
16,1583.58,25,1.7e-05,1.97915e-13,1.6e-05,6.34068e+29,1.3e-05,3.97059e+118,5e-06,6.34068e+29,5e-06,3.97059e+118
16,102.57,25,4e-06,3.35376e-14,1.7e-05,8.94013e+20,1.4e-05,1.00541e+79,6e-06,8.94013e+20,6e-06,1.00541e+79
16,157.004,25,4e-06,6.68277e-14,1.6e-05,5.17992e+23,1.3e-05,8.77952e+95,5e-06,5.17992e+23,5e-06,8.77952e+95
16,160.36,25,4e-06,0,1.5e-05,1.84591e+21,1.3e-05,5.27068e+61,5e-06,1.84591e+21,5e-06,5.27068e+61
16,138.539,25,8e-06,6.77433e-14,2.7e-05,1.66043e+25,2.1e-05,1.18436e+70,1.1e-05,1.66043e+25,1.1e-05,1.18436e+70
16,136.356,25,5e-06,0,2.1e-05,1.64636e+23,1.5e-05,2.18949e+65,5e-06,1.64636e+23,5e-06,2.18949e+65
16,182.804,25,8e-06,2.40811e-14,2.7e-05,3.76629e+24,2.6e-05,1.02373e+100,6e-06,3.76629e+24,5e-06,1.02373e+100
16,512.166,25,4e-06,1.42751e-13,1.6e-05,7.68472e+34,1.2e-05,6.30687e+105,5e-06,7.68472e+34,4e-06,6.30687e+105
16,94.3199,25,4e-06,4.70001e-14,1.6e-05,2.97973e+27,1.2e-05,1.02776e+93,5e-06,2.97973e+27,5e-06,1.02776e+93
16,65.5909,25,5e-06,1.53905e-14,1.6e-05,3.33262e+28,1.3e-05,1.66731e+113,2.5e-05,3.33262e+28,5e-06,1.66731e+113
16,283.325,25,5e-06,7.34562e-14,1.6e-05,1.77216e+27,1.3e-05,1.96263e+100,5e-06,1.77216e+27,5e-06,1.96263e+100
16,51.3791,25,5e-06,2.12636e-14,1.6e-05,8.01214e+37,1.3e-05,4.31397e+145,5e-06,8.01214e+37,5e-06,4.31397e+145
16,607.794,25,4e-06,2.39814e-13,1.5e-05,6.25536e+26,1.2e-05,1.66053e+123,5e-06,6.25536e+26,4e-06,1.66053e+123
16,76.7735,25,4e-06,1.8697e-14,1.6e-05,2.76345e+20,1.2e-05,6.2887e+87,5e-06,2.76345e+20,5e-06,6.2887e+87
16,52.0565,25,6e-06,1.74418e-14,1.7e-05,7.1087e+31,2.1e-05,3.25207e+119,1.1e-05,7.1087e+31,1.2e-05,3.25207e+119
16,119.775,25,4e-06,3.82388e-14,1.5e-05,6.1182e+19,1.2e-05,9.10365e+48,5e-06,6.1182e+19,5e-06,9.10365e+48
16,99.8175,25,4e-06,9.63814e-15,1.4e-05,6.25154e+47,1.2e-05,inf,5e-06,6.25154e+47,4e-06,inf
16,188.035,25,3e-06,2.66389e-14,4.3e-05,7.25321e+31,1.3e-05,1.56287e+138,5e-06,7.25321e+31,1.8e-05,1.56287e+138
16,113.687,25,4e-06,7.96939e-14,1.5e-05,1.38922e+51,1.2e-05,inf,5e-06,1.38922e+51,4e-06,inf
16,98.2247,25,4e-06,8.68603e-15,1.4e-05,1.04458e+30,1.1e-05,3.56134e+145,5e-06,1.04458e+30,4e-06,3.56134e+145
16,68.1571,25,3e-06,1.94957e-14,5.1e-05,4.00591e+30,2.1e-05,2.47411e+102,2.3e-05,4.00591e+30,7e-06,2.47411e+102
16,81.7275,25,3e-06,2.00655e-14,5.5e-05,5.32699e+25,1.2e-05,2.24041e+104,5e-06,5.32699e+25,4e-06,2.24041e+104
16,234.868,25,3e-06,9.8679e-14,1.4e-05,2.26684e+21,1.1e-05,4.97593e+50,5e-06,2.26684e+21,4e-06,4.97593e+50
16,498.041,25,3e-06,5.35385e-14,1.4e-05,1.18891e+25,1.1e-05,9.84505e+84,5e-06,1.18891e+25,4e-06,9.84505e+84
16,126.755,25,1.8e-05,5.47339e-14,1.7e-05,1.47454e+23,1.3e-05,3.19652e+64,5e-06,1.47454e+23,5e-06,3.19652e+64
16,618.009,25,4e-06,1.15429e-13,1.6e-05,2.42467e+56,1.2e-05,inf,5e-06,2.42467e+56,5e-06,inf
16,565.824,25,4e-06,1.95175e-14,1.5e-05,1.29968e+23,1.2e-05,2.68374e+82,5e-06,1.29968e+23,4e-06,2.68374e+82
16,95.384,25,4e-06,1.45923e-14,1.6e-05,9.23066e+44,1.2e-05,1.59122e+151,5e-06,9.23066e+44,5e-06,1.59122e+151
16,50.7581,25,4e-06,1.66089e-14,1.6e-05,1.1228e+22,1.2e-05,1.28294e+105,5e-06,1.1228e+22,5e-06,1.28294e+105
16,98.0126,25,7e-06,3.86712e-15,1.7e-05,1.03467e+24,1.2e-05,4.69683e+65,5e-06,1.03467e+24,5e-06,4.69683e+65
16,153.891,25,4e-06,1.47363e-14,1.6e-05,3.31908e+31,1.3e-05,inf,5e-06,3.31908e+31,5e-06,inf
16,106.501,25,4e-06,4.64972e-14,1.5e-05,9.65421e+20,2.4e-05,2.36885e+81,2.2e-05,9.65421e+20,5e-06,2.36885e+81
16,86.1281,25,4e-06,1.05332e-14,1.6e-05,6.4999e+23,1.2e-05,4.6802e+59,5e-06,6.4999e+23,5e-06,4.6802e+59
16,101.551,25,4e-06,2.8681e-14,1.5e-05,9.2746e+27,1.2e-05,1.62051e+94,5e-06,9.2746e+27,5e-06,1.62051e+94
16,70.0639,25,4e-06,3.51336e-14,1.6e-05,4.40034e+33,1.2e-05,6.73881e+91,5e-06,4.40034e+33,5e-06,6.73881e+91
16,255.651,25,4e-06,1.27851e-13,1.6e-05,3.49003e+26,1.2e-05,1.36026e+84,5e-06,3.49003e+26,5e-06,1.36026e+84
16,131.21,25,4e-06,2.10615e-14,1.5e-05,1.10932e+24,1.2e-05,8.52158e+90,5e-06,1.10932e+24,4e-06,8.52158e+90
16,120.146,25,4e-06,0,2e-05,9.54825e+37,1.7e-05,inf,8e-06,9.54825e+37,8e-06,inf
16,64.4367,25,4e-06,4.06701e-14,1.9e-05,5.19694e+27,1.7e-05,1.98871e+146,5e-06,5.19694e+27,5e-06,1.98871e+146
16,378.76,25,4e-06,6.85773e-14,1.5e-05,8.66032e+22,2.7e-05,1.91185e+89,5e-06,8.66032e+22,1.9e-05,1.91185e+89
16,72.6556,25,3e-06,0,1.5e-05,1.47911e+42,1.2e-05,1.00301e+128,5e-06,1.47911e+42,4e-06,1.00301e+128
16,82.0101,25,3e-06,0,1.4e-05,6.52352e+24,1.2e-05,5.69686e+80,5e-06,6.52352e+24,4e-06,5.69686e+80
16,62.3692,25,3e-06,0,1.4e-05,1.6252e+20,1.2e-05,3.10518e+66,5e-06,1.6252e+20,4e-06,3.10518e+66
16,436.107,25,4e-06,7.6725e-14,2.1e-05,5.4352e+37,2.1e-05,inf,1.1e-05,5.4352e+37,1.2e-05,inf
16,62.7767,25,4e-06,1.81765e-14,1.4e-05,6.52555e+22,1.2e-05,7.11739e+66,3.2e-05,6.52555e+22,5e-06,7.11739e+66
16,128.168,25,3e-06,3.16645e-14,1.4e-05,6.77905e+24,1.2e-05,6.8069e+89,5e-06,6.77905e+24,5e-06,6.8069e+89
16,60.5311,25,3e-06,3.59557e-14,1.4e-05,1.46395e+32,1.2e-05,4.8889e+123,5e-06,1.46395e+32,5e-06,4.8889e+123
16,95.7343,25,6e-06,1.48704e-14,3.1e-05,5.57595e+24,1.2e-05,9.9822e+105,5e-06,5.57595e+24,4e-06,9.9822e+105
16,130.883,25,3e-06,5.25895e-15,2.6e-05,4.94504e+29,3.1e-05,7.8652e+73,5e-06,4.94504e+29,5e-06,7.8652e+73
